section,table,task,time_wasted,complexity,query,another_query,additional_query
4.6. Функции даты и времени.,"DROP TABLE IF EXISTS Staff; CREATE TABLE Staff (     id        INT AUTO_INCREMENT PRIMARY KEY,     name      VARCHAR(20),     surname   VARCHAR(20),     hire_date DATE,     salary    INT );  INSERT INTO Staff (name, surname, hire_date, salary) VALUES ('Larry', 'Page', '1998-07-09', 100000),        ('Sergey', 'Brin', '2019-11-16', 110000),        ('Sundar', 'Pichai', '2009-11-09', 130000),        ('Ruth', 'Porat', '2005-11-26', 90000),        ('Sundar', 'Nadella', '1995-01-08', 125000),        ('Jeff', 'Bezos', '2003-05-11', 85000),        ('Marissa', 'Mayer', '2007-09-24', 95000),        ('Susan', 'Wojcicki', '1988-05-03', 120000),        ('Eric', 'Schmidt', '1991-11-17', 115000),        ('Sheryl', 'Sandberg', '2012-07-19', 90000); ","Согласно правилам компании Google, первую заработную плату сотрудники компании получают в последний день первого месяца работы. Например, сотрудник, который устроился на работу 2007-09-24, первую заработную плату получит 2007-09-30.  Напишите запрос, извлекающий из предложенной базы данных имена и фамилии сотрудников, которые на момент получения своей первой заработной платы проработали в компании меньше 15 дней.",15,3,"select concat(name, ' ', surname) as staffer from Staff where (to_days(last_day(hire_date)) - to_days(hire_date) + 1) < 15  order by staffer","SELECT CONCAT_WS(' ', name, surname) AS staffer FROM Staff WHERE LAST_DAY(hire_date) - INTERVAL 14 DAY < hire_date ORDER BY staffer",
4.6. Функции даты и времени.,"DROP TABLE IF EXISTS Staff; CREATE TABLE Staff (     id        INT AUTO_INCREMENT PRIMARY KEY,     name      VARCHAR(20),     surname   VARCHAR(20),     hire_date DATE,     salary    INT );  INSERT INTO Staff (name, surname, hire_date, salary) VALUES ('Larry', 'Page', '1998-09-04', 100000),        ('Sergey', 'Brin', '1998-09-04', 110000),        ('Sundar', 'Pichai', '2009-11-09', 130000),        ('Ruth', 'Porat', '2005-11-26', 90000),        ('Sundar', 'Nadella', '1998-11-24', 125000),        ('Jeff', 'Bezos', '1998-11-22', 85000),        ('Marissa', 'Mayer', '2007-09-24', 95000),        ('Susan', 'Wojcicki', '1998-11-23', 120000),        ('Eric', 'Schmidt', '2019-11-15', 115000),        ('Sheryl', 'Sandberg', '2012-07-19', 90000); ","Напишите запрос, извлекающий из предложенной базы данных имена и фамилии сотрудников, которые на 2023-07-15 проработали в компании больше 9000 дней.",10,3,"select concat(name, ' ', surname) as staffer from Staff where (to_days('2023-07-15') - to_days(hire_date)) > 9000 order by hire_date","SELECT CONCAT(name, ' ', surname) AS staffer FROM Staff WHERE ('2023-07-15' - INTERVAL 9000 DAY) > hire_date ORDER BY hire_date",
4.7. Функции даты и времени.,"DROP TABLE IF EXISTS Actors; CREATE TABLE Actors (     id         INT AUTO_INCREMENT PRIMARY KEY,     actor      VARCHAR(50),     birth_date DATETIME );  INSERT INTO Actors (actor, birth_date) VALUES ('Johnny Depp', '1963-06-09 19:10:00'),        ('Natalie Portman', '1981-06-09 06:15:00'),        ('Scarlett Johansson', '1984-11-22 18:30:00'),        ('Angelina Jolie', '1975-06-04 05:55:00'),        ('Brad Pitt', '1963-12-18 10:10:00'),        ('Meryl Streep', '1949-06-22 08:05:00'),        ('Leonardo DiCaprio', '1974-11-11 02:47:00'),        ('Tom Hanks', '1956-07-09 15:20:00'),        ('Jennifer Aniston', '1969-02-11 14:25:00'),        ('Denzel Washington', '1954-12-28 01:40:00'); ","Напишите запрос, который извлекает из предложенной базы данных всю информацию о каждом актере, а также разбивает все составные данные (имя и фамилия, дата и время рождения) по отдельным полям.",10,1,"select id, left(actor, locate(' ', actor) - 1) as name, substring_index(actor, ' ', -1) as surname, date(birth_date) as 'birth_date', time(birth_date) as birth_time from Actors","SELECT id,        SUBSTRING_INDEX(actor, ' ', 1)  AS name,        SUBSTRING_INDEX(actor, ' ', -1) AS surname,        DATE(birth_date)                AS birth_date,        TIME(birth_date)                AS birth_time FROM Actors",
4.7. Функции даты и времени.,"DROP TABLE IF EXISTS Actors; CREATE TABLE Actors (     id         INT AUTO_INCREMENT PRIMARY KEY,     name       VARCHAR(20),     surname    VARCHAR(20),     birth_date DATE,     birth_time TIME );  INSERT INTO Actors (name, surname, birth_date, birth_time) VALUES   ('Johnny', 'Depp', '1963-06-09', '19:10:00'),   ('Natalie', 'Portman', '1981-06-09', '18:00:00'),   ('Scarlett', 'Johansson', '1984-11-22', '18:30:00'),   ('Angelina', 'Jolie', '1975-06-04', '05:55:00'),   ('Brad', 'Pitt', '1963-12-18', '10:00:00'),   ('Meryl', 'Streep', '1949-06-22', '08:05:00'),   ('Leonardo', 'DiCaprio', '1974-11-11', '09:55:00'),   ('Tom', 'Hanks', '1956-07-09', '15:20:00'),   ('Jennifer', 'Aniston', '1969-02-11', '14:25:00'),   ('Denzel', 'Washington', '1954-12-28', '10:40:00'); ","Напишите запрос, извлекающий из предложенной базы данных информацию об актерах (имя, фамилия, время рождения), которые родились в 8, 10 или 18 часов.",10,1,"select name, surname, birth_time from Actors where hour(birth_time) = 8 or hour(birth_time) = 10 or hour(birth_time) = 18 order by birth_time","SELECT name, surname, birth_time FROM Actors WHERE HOUR(birth_time) IN (8, 10, 18) ORDER BY birth_time",
4.7. Функции даты и времени.,"DROP TABLE IF EXISTS Actors; CREATE TABLE Actors (     id         INT AUTO_INCREMENT PRIMARY KEY,     name       VARCHAR(20),     surname    VARCHAR(20),     birth_date DATE,     birth_time TIME );  INSERT INTO Actors (name, surname, birth_date, birth_time) VALUES ('Paul', 'Walker', '1973-09-12', '19:10:00'),        ('Emma', 'Wiklund', '1968-09-13', '06:15:00'),        ('Scarlett', 'Johansson', '1984-11-22', '18:30:00'),        ('Angelina', 'Jolie', '1975-06-04', '05:55:00'),        ('Trevor', 'Duke-Moretz', '1986-09-13', '10:10:00'),        ('Meryl', 'Streep', '1949-06-22', '08:05:00'),        ('Tyler', 'Hoechlin', '1987-09-11', '02:47:00'),        ('Tom', 'Hanks', '1956-07-09', '15:20:00'),        ('Jennifer', 'Aniston', '1969-02-11', '14:25:00'),        ('Andrew', 'Lincoln', '1973-09-14', '01:40:00'); ","Напишите запрос, извлекающий из предложенной базы данных информацию об актерах (имя, фамилия, дата рождения), которые родились раньше Дня программиста.",5,1,"select name, surname, birth_date from Actors where dayofyear(birth_date) < 256 order by birth_date",,
4.7. Функции даты и времени.,"DROP TABLE IF EXISTS Actors; CREATE TABLE Actors (     id         INT AUTO_INCREMENT PRIMARY KEY,     name       VARCHAR(20),     surname    VARCHAR(20),     birth_date DATE,     birth_time TIME );  INSERT INTO Actors (name, surname, birth_date, birth_time) VALUES ('Johnny', 'Depp', '1963-06-09', '19:10:00'),        ('Natalie', 'Portman', '1981-06-09', '06:15:00'),        ('Scarlett', 'Johansson', '1984-11-22', '18:30:00'),        ('Angelina', 'Jolie', '1975-06-04', '05:55:00'),        ('Brad', 'Pitt', '1963-12-18', '10:10:00'),        ('Meryl', 'Streep', '1949-06-22', '08:05:00'),        ('Leonardo', 'DiCaprio', '1974-11-11', '02:47:00'),        ('Tom', 'Hanks', '1956-07-09', '15:20:00'),        ('Jennifer', 'Aniston', '1969-02-11', '14:25:00'),        ('Denzel', 'Washington', '1954-12-28', '01:40:00'); ","Напишите запрос, извлекающий из предложенной базы данных информацию об актерах (имя, фамилия, дата рождения), которые родились в среду.",5,1,"select name, surname, birth_date from Actors where weekday(birth_date) = 2 order by birth_date",,
4.7. Функции даты и времени.,"DROP TABLE IF EXISTS Actors; CREATE TABLE Actors (     id         INT AUTO_INCREMENT PRIMARY KEY,     name       VARCHAR(20),     surname    VARCHAR(20),     birth_date DATE,     birth_time TIME );  INSERT INTO Actors (name, surname, birth_date, birth_time) VALUES ('Kristen', 'Stewart', '1990-04-09', '02:47:00'),        ('Chris', 'Hemsworth', '1983-08-11', '08:05:00'),        ('Zac', 'Efron', '1974-10-18', '02:47:00'),        ('Tom', 'Hanks', '1956-07-09', '15:20:00'),        ('Jennifer', 'Aniston', '1969-02-11', '14:25:00'),        ('Natalie', 'Portman', '1981-06-09', '06:15:00'),        ('Scarlett', 'Johansson', '1984-11-22', '18:30:00'),        ('Angelina', 'Jolie', '1975-06-04', '05:55:00'),        ('Charlize', 'Theron', '1975-08-07', '19:10:00'),        ('Denzel', 'Washington', '1954-12-28', '01:40:00'),        ('Kate', 'Winslet', '1975-09-05', '10:10:00'),        ('Elizabeth', 'Olsen', '1989-02-16', '02:47:00'); ","Напишите запрос, извлекающий из предложенной базы данных информацию об актерах (имя, фамилия, дата рождения), которые родились позже 1975 года во 2 или 4 квартале.",10,3,"select name, surname, birth_date from Actors where year(birth_date) > 1975 and (quarter(birth_date) = 2  or quarter(birth_date) = 4) order by birth_time desc","SELECT name, surname, birth_date FROM Actors WHERE YEAR(birth_date) > 1975 AND QUARTER(birth_date) IN (2, 4) ORDER BY birth_time DESC",
4.7. Функции даты и времени.,"DROP TABLE IF EXISTS Actors; CREATE TABLE Actors (     id         INT AUTO_INCREMENT PRIMARY KEY,     name       VARCHAR(20),     surname    VARCHAR(20),     birth_date DATE,     birth_time TIME );  INSERT INTO Actors (name, surname, birth_date, birth_time) VALUES ('Robbie', 'Williams', '1974-02-13', '12:10:00'),        ('Tom', 'Cruise', '1990-10-11', '08:25:00'),        ('Christian', 'Bale', '1990-12-11', '15:40:00'),        ('Chris', 'Hemsworth', '1983-08-11', '22:00:00'),        ('Meryl', 'Streep', '1949-07-20', '14:30:00'),        ('Naomi', 'Campbell', '1970-05-22', '09:30:00'),        ('Cate', 'Blanchett', '1969-03-21', '13:45:00'),        ('Joaquin', 'Phoenix', '1990-05-14', '13:30:00'),        ('Johnny', 'Depp', '1963-06-09', '11:15:00'),        ('Brad', 'Pitt', '1963-07-18', '09:30:00'),        ('Leonardo', 'DiCaprio', '1974-11-11', '10:45:00'),        ('Will', 'Smith', '1968-09-25', '08:50:00'),        ('Penelope', 'Cruz', '1956-06-14', '12:00:00'),        ('Tom', 'Hanks', '1956-07-10', '12:00:00'),        ('Julianne', 'Moore', '1960-01-11', '14:20:00'),        ('Emma', 'Watson', '1990-04-15', '10:10:00');","Напишите запрос, извлекающий из предложенной базы данных информацию об актерах (имя, фамилия, дата рождения), которые родились с мая по июль включительно.  При этом в результирующей таблице дата рождения каждого актера должна быть записана в следующем формате:  <день месяца> <полное название месяца> <год>",10,2,"select name, surname, concat(day(birth_date), ' ', monthname(birth_date), ' ', year(birth_date)) as birth_date from Actors where month(birth_date) in(5, 6, 7)","SELECT name, surname,        CONCAT_WS(' ',                  DAY(birth_date),                  MONTHNAME(birth_date),                  YEAR(birth_date)                 ) AS birth_date FROM Actors WHERE MONTH(birth_date) BETWEEN 5 AND 7",
4.8. Функции даты и времени.,"DROP TABLE IF EXISTS Orders; CREATE TABLE Orders (    id                INT AUTO_INCREMENT PRIMARY KEY,    customer_name     VARCHAR(50),    order_time        DATETIME,    spent_on_delivery TIME );  INSERT INTO Orders (customer_name, order_time, spent_on_delivery) VALUES ('John', '2023-10-23 12:00:00', '01:35:00'),        ('Alice', '2023-10-23 14:30:00', '03:20:00'),        ('Bob', '2023-10-23 08:45:00', '04:50:00'),        ('Eve', '2023-10-24 15:30:00', '02:15:00'),        ('Charlie', '2023-10-24 09:00:00', '03:30:00'),        ('Grace', '2023-10-24 10:30:00', '05:45:00'),        ('Daniel', '2023-10-24 14:15:00', '04:10:00'),        ('Fiona', '2023-10-25 11:00:00', '02:55:00'),        ('George', '2023-10-25 09:30:00', '03:40:00'),        ('Helen', '2023-10-26 07:45:00', '04:20:00'),        ('Ivan', '2023-10-26 11:30:00', '03:25:00'),        ('Ahti', '2023-11-24 10:00:00', '01:15:00'),        ('Julia', '2023-10-27 12:00:00', '05:30:00'),        ('Kevin', '2023-10-30 10:15:00', '03:55:00'),        ('Linda', '2023-11-01 10:30:00', '05:10:00'),        ('Michael', '2023-11-01 12:45:00', '02:15:00'); "," Напишите запрос, извлекающий из предложенной базы данных информацию о заказе (имя заказчика, время доставки), который 24 октября 2023 года был доставлен позже всех.",10,2,"select customer_name, addtime(order_time, spent_on_delivery) as delivery_datetime from Orders where date(addtime(order_time, spent_on_delivery)) = '2023-10-24' order by delivery_datetime desc limit 1","SELECT customer_name, ADDTIME(order_time, spent_on_delivery) as delivery_datetime FROM Orders WHERE ADDTIME(order_time, spent_on_delivery) = (SELECT MAX(ADDTIME(order_time, spent_on_delivery)) FROM Orders WHERE DATE(order_time) = '2023-10-24');",
4.8. Функции даты и времени.,"DROP TABLE IF EXISTS Tasks; CREATE TABLE Tasks (    id         INT AUTO_INCREMENT PRIMARY KEY,    executor   VARCHAR(20),    task       VARCHAR(100),    task_start DATE,    task_end   DATE );  INSERT INTO Tasks (executor, task, task_start, task_end) VALUES ('Larry Page', 'Develop new search algorithm', '2023-10-23', '2023-10-25'),        ('Sergey Brin', 'Analyze user data', '2023-10-23', '2023-10-28'),        ('Sundar Pichai', 'Launch new product', '2023-10-24', '2023-11-03'),        ('Ruth Porat', 'Financial analysis', '2023-10-24', '2023-10-26'),        ('Eric Schmidt', 'Meet with investors', '2023-10-25', '2023-10-31'),        ('Susan Wojcicki', 'Content strategy', '2023-10-25', '2023-10-31'),        ('Hiroshi Lockheimer', 'Mobile platform development', '2023-10-26', '2023-11-03'),        ('Thomas Kurian', 'Cloud services expansion', '2023-10-26', '2023-10-28'),        ('Jeff Dean', 'Machine learning research', '2023-10-27', '2023-11-01'),        ('Aparna Chennapragada', 'User experience design', '2023-10-28', '2023-11-03'); ","Согласно статистике компании Google, на выполнение каждой задачи уходит минимум один день. В день начала выполнения задачи, а также в день окончания ее выполнения задача считается активной. Например, задача, выполнение которой началось 2023-11-15 и закончилось 2023-11-18, считается выполненной за 4 дня.  Напишите запрос, извлекающий из предложенной базы данных информацию о задаче (описание, имя и фамилия выполняющего, количество потраченных на выполнение дней), которая была выполнена за наибольшее количество дней.",10,2,"select task, executor, (timestampdiff(day, task_start, task_end) + 1) as days_spent from Tasks order by days_spent desc limit 1","SELECT task, executor,        DATEDIFF(task_end, task_start) + 1 AS days_spent FROM Tasks ORDER BY days_spent DESC LIMIT 1",
4.8. Функции даты и времени.,"DROP TABLE IF EXISTS Users; CREATE TABLE Users (     id                 INT AUTO_INCREMENT PRIMARY KEY,     username           VARCHAR(50),     subscription_start DATE,     subscription_end   DATE );  INSERT INTO Users (username, subscription_start, subscription_end) VALUES ('s1mple', '2023-10-23', '2023-11-24'),        ('NiKo', '2023-10-25', '2023-11-03'),        ('device', '2023-10-27', '2023-12-20'),        ('EliGE', '2023-10-29', '2023-11-30'),        ('ZywOo', '2023-11-01', '2024-11-01'),        ('Magisk', '2023-11-03', '2024-12-04'),        ('stewie2k', '2023-11-05', '2023-12-26'),        ('coldzera', '2023-11-10', '2023-11-18'),        ('dupreeh', '2023-10-19', '2023-12-10'),        ('olofmeister', '2023-09-11', '2023-12-12'),        ('scream', '2023-12-13', '2023-12-14'),        ('kennyS', '2023-11-15', '2023-12-16'),        ('f0rest', '2023-10-17', '2023-12-18'),        ('GuardiaN', '2023-12-19', '2024-01-02'),        ('freakazoid', '2023-11-21', '2023-12-22'); "," Напишите запрос, который извлекает из предложенной базы данных псевдонимы пользователей платформы, а также определяет, на сколько дней оформил подписку каждый пользователь. При этом в результирующую таблицу должны быть добавлены только те пользователи, которые оформили подписку минимум на 15 дней.",15,2,"select username, (timestampdiff(day, subscription_start, subscription_end) + 1) as days from Users where (timestampdiff(day, subscription_start, subscription_end) + 1) >= 15 order by days desc, username",,
4.8. Функции даты и времени.,"DROP TABLE IF EXISTS Tasks; CREATE TABLE Tasks (    id         INT AUTO_INCREMENT PRIMARY KEY,    executor   VARCHAR(20),    task       VARCHAR(100),    task_start DATETIME,    task_end   DATETIME );  INSERT INTO Tasks (executor, task, task_start, task_end) VALUES ('Larry Page', 'Develop new search algorithm', '2023-10-23 12:00:00', '2023-10-25 18:00:00'),        ('Sergey Brin', 'Analyze user data', '2023-10-23 12:00:00', '2023-10-28 18:00:00'),        ('Sundar Pichai', 'Launch new product', '2023-10-24 15:00:00', '2023-10-24 16:00:00'),        ('Ruth Porat', 'Financial analysis', '2023-10-24 14:30:00', '2023-10-26 20:00:00'),        ('Eric Schmidt', 'Meet with investors', '2023-10-24 15:00:00', '2023-10-24 15:05:00'),        ('Susan Wojcicki', 'Content strategy', '2023-10-25 07:0:00', '2023-10-25 17:15:00'),        ('Hiroshi Lockheimer', 'Mobile platform development', '2023-10-26', '2023-11-03'),        ('Thomas Kurian', 'Cloud services expansion', '2023-10-27 09:30:00', '2023-10-27 15:45:00'),        ('Jeff Dean', 'Machine learning research', '2023-10-30 10:15:00', '2023-10-30 16:45:00'),        ('Aparna Chennapragada', 'User experience design', '2023-10-29 12:00:00', '2023-11-04 18:00:00'); ","Напишите запрос, извлекающий из предложенной базы данных информацию о задаче (описание, имя и фамилия выполняющего, потраченное на выполнение время), которая была выполнена за наименьшее количество времени.",10,2,"select task, executor, timediff(task_end, task_start) as time_spent from Tasks order by time_spent limit 1",,
4.8. Функции даты и времени.,"DROP TABLE IF EXISTS Staff; CREATE TABLE Staff (   id          INT AUTO_INCREMENT PRIMARY KEY,   name        VARCHAR(20),   surname     VARCHAR(20),   work_start  TIME,   work_end    TIME,   break_start TIME,   break_end   TIME );  INSERT INTO Staff (name, surname, work_start, work_end, break_start, break_end) VALUES ('Sundar', 'Pichai', '7:00:00', '17:00:00', '12:00:00', '13:00:00'),        ('Sergey', 'Brin', '8:00:00', '16:30:00', '11:30:00', '12:30:00'),        ('Larry', 'Page', '6:30:00', '15:45:00', '12:15:00', '12:45:00'),        ('Ruth', 'Porat', '8:15:00', '17:15:00', '12:30:00', '13:30:00'),        ('Eric', 'Schmidt', '7:30:00', '17:45:00', '12:00:00', '13:00:00'),        ('Susan', 'Wojcicki', '8:30:00', '16:30:00', '12:45:00', '13:45:00'),        ('Hiroshi', 'Lockheimer', '7:45:00', '17:15:00', '12:15:00', '13:15:00'),        ('Thomas', 'Kurian', '7:00:00', '16:30:00', '12:30:00', '13:30:00'),        ('Jeff', 'Dean', '8:15:00', '17:00:00', '12:45:00', '13:45:00'),        ('Aparna', 'Chennapragada', '7:30:00', '17:15:00', '12:00:00', '13:00:00'); "," Напишите запрос, который извлекает из предложенной базы данных имена и фамилии всех сотрудников компании, а также определяет, сколько времени каждый сотрудник проводит за работой.",15,3,"select concat_ws(' ', name, surname) as staffer,  addtime(timediff(break_start, work_start), timediff(work_end, break_end)) as work_time from Staff order by work_time desc, staffer","SELECT CONCAT_WS(' ', name, surname) AS staffer,        SUBTIME(            TIMEDIFF(work_end, work_start),            TIMEDIFF(break_end, break_start)        ) AS work_time FROM Staff ORDER BY work_time DESC, staffer",
4.8. Функции даты и времени.,"DROP TABLE IF EXISTS Actors; CREATE TABLE Actors (     id         INT AUTO_INCREMENT PRIMARY KEY,     name       VARCHAR(20),     surname    VARCHAR(20),     birth_date DATE );  INSERT INTO Actors (name, surname, birth_date) VALUES ('Paul', 'Walker', '1973-09-12'),        ('Emma', 'Wiklund', '1968-09-13'),        ('Scarlett', 'Johansson', '1984-11-22'),        ('Angelina', 'Jolie', '1975-06-04'),        ('Trevor', 'Duke-Moretz', '1986-09-13'),        ('Meryl', 'Streep', '1949-06-22'),        ('Tyler', 'Hoechlin', '1987-09-11'),        ('Tom', 'Hanks', '1956-07-09'),        ('Jennifer', 'Aniston', '1969-02-11'),        ('Andrew', 'Lincoln', '1973-09-14'); ","Напишите запрос, который извлекает из предложенной базы данных имена и фамилии актеров, а также определяет текущий возраст каждого актера. При этом вычисление текущего возраста должно выполняться без учета каких-либо часовых поясов.  ",10,2,"select name, surname, timestampdiff(year, birth_date, curdate()) as age from Actors order by age desc","SELECT name, surname,        DATEDIFF(UTC_DATE(),birth_date) div 365 as age FROM Actors ORDER BY age DESC;",
4.8. Функции даты и времени.,"DROP TABLE IF EXISTS Actors; CREATE TABLE Actors (    id         INT AUTO_INCREMENT PRIMARY KEY,    name       VARCHAR(20),    surname    VARCHAR(20),    birth_date DATE );  INSERT INTO Actors (name, surname, birth_date) VALUES ('Paul', 'Walker', '1973-09-12'),        ('Emma', 'Wiklund', '1968-09-13'),        ('Scarlett', 'Johansson', '1984-11-22'),        ('Angelina', 'Jolie', '1975-06-04'),        ('Trevor', 'Duke-Moretz', '1986-09-13'),        ('Gwyneth', 'Paltrow', '1972-09-27'),        ('Meryl', 'Streep', '1949-06-22'),        ('Leonardo', 'DiCaprio', '1972-09-13'),        ('Tyler', 'Hoechlin', '1987-09-11'),        ('Tom', 'Hanks', '1956-07-09'),        ('Jennifer', 'Aniston', '1969-02-11'),        ('Andrew', 'Lincoln', '1973-09-14'); ","Напишите запрос, извлекающий из предложенной базы данных информацию об актерах (имя, фамилия, дата рождения), которым на 12 сентября 2023 года больше 50 полных лет.",10,2,"select name, surname, birth_date from Actors where timestampdiff(year, birth_date, '2022-09-15') > 50 order by birth_date desc","SELECT     name,     surname,     birth_date FROM     Actors WHERE     '2023-09-12' > ADDDATE(birth_date, INTERVAL 51 YEAR) ORDER BY     birth_date DESC;",
4.8. Функции даты и времени.,"DROP TABLE IF EXISTS Rental; CREATE TABLE Rental (    id         INT PRIMARY KEY,    name       VARCHAR(255),    car_brand  VARCHAR(255),    rent_start DATETIME,    rent_end   DATETIME );  INSERT INTO Rental (id, name, car_brand, rent_start, rent_end) VALUES (1, 'John', 'BMW', '2023-10-23 12:30:00', '2023-10-23 18:00:00'),        (2, 'Alice', 'Honda', '2023-10-23 10:00:00', '2023-10-23 14:30:00'),        (3, 'Bob', 'Audi', '2023-10-24 14:30:00', '2023-10-24 17:00:00'),        (4, 'Charlie', 'BMW', '2023-10-25 08:45:00', '2023-10-25 12:30:00'),        (5, 'Dave', 'Honda', '2023-10-26 15:30:00', '2023-10-26 20:15:00'),        (6, 'Emily', 'Audi', '2023-10-26 09:00:00', '2023-10-26 15:45:00'),        (7, 'Frank', 'Mercedes', '2023-10-27 11:15:00', '2023-11-27 17:00:00'),        (8, 'Grace', 'Honda', '2023-10-28 08:00:00', '2023-10-28 13:45:00'),        (9, 'Hank', 'Audi', '2023-10-28 13:30:00', '2023-10-28 18:45:00'),        (10, 'Irene', 'BMW', '2023-10-29 14:00:00', '2023-10-29 19:30:00'),        (11, 'Jack', 'Honda', '2023-10-30 07:45:00', '2023-10-30 12:15:00'),        (12, 'Kate', 'BMW', '2023-10-31 16:30:00', '2023-10-31 21:00:00'),        (13, 'Lucas', 'Audi', '2023-11-01 10:15:00', '2023-11-01 14:45:00'),        (14, 'Mary', 'Mercedes', '2023-11-02 13:00:00', '2023-11-02 17:30:00'),        (15, 'Nina', 'BMW', '2023-11-03 09:30:00', '2023-11-03 14:00:00'); ","Сервис Sixt предлагает в аренду автомобили различных марок по цене 10 евро в час, причем количество минут и секунд во время выставления счета за аренду не учитывается. Например, если автомобиль был арендован на время 05:50:10, за него будет выставлен счет в 50 евро.  Напишите запрос, который извлекает из предложенной базы данных имена арендаторов, а также определяет, на какое время каждый арендатор взял автомобиль в аренду и какую сумму он за это заплатил. При этом в результирующую таблицу должны быть добавлены только те арендаторы, которые взяли в аренду автомобиль марки BMW.",20,4,"select name, timediff(rent_end, rent_start) as rent_time, concat(timestampdiff(hour, rent_start, rent_end)*10, '€') as rent_amount from Rental where car_brand = 'BMW' order by rent_time, name","SELECT     name,     SUBTIME(         TIME(rent_end),          TIME(rent_start)     ) AS rent_time,     CONCAT(         HOUR(SUBTIME(             TIME(rent_end),              TIME(rent_start))) * 10,          '€'     ) AS rent_amount FROM     Rental WHERE     car_brand = 'BMW' ORDER BY     rent_time,     name",
4.9. Функции даты и времени.,"DROP TABLE IF EXISTS Actors; CREATE TABLE Actors (    id         INT AUTO_INCREMENT PRIMARY KEY,    name       VARCHAR(20),    surname    VARCHAR(20),    birth_date DATE,    birth_time TIME );  INSERT INTO Actors (name, surname, birth_date, birth_time) VALUES ('Paul', 'Walker', '1973-09-12', '19:10:00'),        ('Emma', 'Wiklund', '1968-09-13', '06:15:00'),        ('Scarlett', 'Johansson', '1984-11-22', '18:30:00'),        ('Angelina', 'Jolie', '1975-06-04', '05:55:00'),        ('Trevor', 'Duke-Moretz', '1986-09-13', '10:10:00'),        ('Meryl', 'Streep', '1949-06-22', '08:05:00'),        ('Tyler', 'Hoechlin', '1987-09-11', '02:47:00'),        ('Tom', 'Hanks', '1956-07-09', '15:20:00'),        ('Jennifer', 'Aniston', '1969-02-11', '14:25:00'),        ('Andrew', 'Lincoln', '1973-09-14', '01:40:00');","Напишите запрос, извлекающий из предложенной базы данных информацию об актерах (имя, фамилия, дата рождения, время рождения), которые родились в первые 14 дней месяца.  При этом в результирующей таблице дата рождения каждого актера должна быть записана в следующем формате:  <день месяца>.<номер месяца>.<год> Время рождения каждого актера должно быть записано в следующем формате:  <часы>:<минуты>",10,1,"select name, surname, date_format(birth_date, '%d.%m.%Y') as birth_date, date_format(birth_time, '%H:%i') as birth_time from Actors where day(birth_date) <= 14","SELECT name, surname,         DATE_FORMAT(birth_date, '%d.%m.%Y') AS birth_date,         TIME_FORMAT(birth_time, '%H:%i') AS birth_time FROM Actors WHERE DAY(birth_date) < 15",
4.9. Функции даты и времени.,"DROP TABLE IF EXISTS Actors; CREATE TABLE Actors (    id         INT AUTO_INCREMENT PRIMARY KEY,    name       VARCHAR(20),    surname    VARCHAR(20),    birth_date DATE,    birth_time TIME );  INSERT INTO Actors (name, surname, birth_date, birth_time) VALUES ('Paul', 'Walker', '1973-09-12', '19:10:00'),        ('Emma', 'Wiklund', '1968-09-13', '06:15:00'),        ('Scarlett', 'Johansson', '1984-11-22', '18:30:00'),        ('Angelina', 'Jolie', '1975-06-04', '05:55:00'),        ('Trevor', 'Duke-Moretz', '1986-09-13', '10:10:00'),        ('Meryl', 'Streep', '1949-06-22', '08:05:00'),        ('Tyler', 'Hoechlin', '1987-09-11', '02:47:00'),        ('Tom', 'Hanks', '1956-07-09', '15:20:00'),        ('Jennifer', 'Aniston', '1969-02-11', '14:25:00'),        ('Andrew', 'Lincoln', '1973-09-14', '01:40:00');","Напишите запрос, извлекающий из предложенной базы данных информацию об актерах (имя, фамилия, дата рождения, время рождения), которые родились с 1969 по 1975 год включительно.  При этом дата и время рождения каждого актера должны быть указаны в одном поле с псевдонимом birth_datetime в следующем формате:  <день месяца> <полное название месяца> <год>, <часы>:<минуты>",10,2,"select name, surname, date_format(timestamp(birth_date, birth_time), '%d %M %Y, %H:%i') as birth_datetime from Actors where year(birth_date) between 1969 and 1975","SELECT name, surname,         CONCAT_WS(            ', ',             DATE_FORMAT(birth_date, '%d %M %Y'),             TIME_FORMAT(birth_time, '%H:%i')        )         AS birth_datetime FROM Actors WHERE YEAR(birth_date) BETWEEN 1969 AND 1975",
